@relation 'MLC'

@attribute F1_MEAN_on_ACC_X numeric
@attribute F2_MEAN_on_ACC_Y numeric
@attribute F3_MEAN_on_ACC_Z numeric
@attribute F4_MEAN_on_MAG_V numeric
@attribute F5_PeakToPeak_on_ACC_X numeric
@attribute F6_PeakToPeak_on_ACC_Y numeric
@attribute F7_PeakToPeak_on_ACC_Z numeric
@attribute F8_PeakToPeak_on_MAG_V numeric
@attribute F9_MIN_on_ACC_X numeric
@attribute F10_MIN_on_ACC_Y numeric
@attribute F11_MIN_on_ACC_Z numeric
@attribute F12_MIN_on_MAG_V numeric
@attribute F13_MAX_on_ACC_X numeric
@attribute F14_MAX_on_ACC_Y numeric
@attribute F15_MAX_on_ACC_Z numeric
@attribute F16_MAX_on_MAG_V numeric
@attribute class {down_horizontally, down_vertically, up_horizontally, up_vertically}

@data
-0.185059, -0.554688, 1.17578, 0, 0, 0, 0, 0, -0.184937, -0.553711, 1.17383, 0, -0.184937, -0.553711, 1.17383, 0, up_horizontally
-0.185059, -0.554688, 1.17578, 0, 0, 0, 0, 0, -0.184937, -0.553711, 1.17383, 0, -0.184937, -0.553711, 1.17383, 0, up_horizontally
-0.149658, -0.550781, 1.19238, 0, 0.177002, 0.0200195, 0.0810547, 0, -0.184937, -0.553711, 1.17383, 0, -0.00799561, -0.533691, 1.25488, 0, up_horizontally
-0.00800323, -0.534668, 1.25781, 0, 0, 0, 0, 0, -0.00799561, -0.533691, 1.25488, 0, -0.00799561, -0.533691, 1.25488, 0, up_horizontally
-0.00800323, -0.534668, 1.25781, 0, 0, 0, 0, 0, -0.00799561, -0.533691, 1.25488, 0, -0.00799561, -0.533691, 1.25488, 0, up_horizontally
-0.00800323, -0.534668, 1.25781, 0, 0, 0, 0, 0, -0.00799561, -0.533691, 1.25488, 0, -0.00799561, -0.533691, 1.25488, 0, up_horizontally
-0.113098, -0.84082, 1.19922, 0, 0, 0, 0, 0, -0.112976, -0.838867, 1.19727, 0, -0.112976, -0.838867, 1.19727, 0, up_horizontally
-0.113098, -0.84082, 1.19922, 0, 0, 0, 0, 0, -0.112976, -0.838867, 1.19727, 0, -0.112976, -0.838867, 1.19727, 0, up_horizontally
-0.113098, -0.84082, 1.19922, 0, 0, 0, 0, 0, -0.112976, -0.838867, 1.19727, 0, -0.112976, -0.838867, 1.19727, 0, up_horizontally
-0.19397, -0.775879, 1.16406, 0, 0.101013, 0.0800781, 0.0449219, 0, -0.213989, -0.838867, 1.15234, 0, -0.112976, -0.758789, 1.19727, 0, up_horizontally
-0.214233, -0.759766, 1.15527, 0, 0, 0, 0, 0, -0.213989, -0.758789, 1.15234, 0, -0.213989, -0.758789, 1.15234, 0, up_horizontally
-0.214233, -0.759766, 1.15527, 0, 0, 0, 0, 0, -0.213989, -0.758789, 1.15234, 0, -0.213989, -0.758789, 1.15234, 0, up_horizontally
-0.188965, -0.523926, 1.04004, 0, 0.0419922, 0.392822, 0.188477, 0, -0.213989, -0.758789, 0.963867, 0, -0.171997, -0.365967, 1.15234, 0, up_horizontally
-0.172119, -0.366211, 0.96582, 0, 0, 0, 0, 0, -0.171997, -0.365967, 0.963867, 0, -0.171997, -0.365967, 0.963867, 0, up_horizontally
-0.172119, -0.366211, 0.96582, 0, 0, 0, 0, 0, -0.171997, -0.365967, 0.963867, 0, -0.171997, -0.365967, 0.963867, 0, up_horizontally
-0.0953369, -0.225464, 0.958008, 0, 0.192017, 0.352051, 0.0170898, 0, -0.171997, -0.365967, 0.946777, 0, 0.019989, -0.0139999, 0.963867, 0, up_horizontally
0.0200195, -0.0140152, 0.947754, 0, 0, 0, 0, 0, 0.019989, -0.0139999, 0.946777, 0, 0.019989, -0.0139999, 0.946777, 0, up_horizontally
0.0200195, -0.0140152, 0.947754, 0, 0, 0, 0, 0, 0.019989, -0.0139999, 0.946777, 0, 0.019989, -0.0139999, 0.946777, 0, up_horizontally
0.00782013, -0.00060463, 0.939941, 0, 0.0609741, 0.0670166, 0.0380859, 0, -0.0409851, -0.0139999, 0.908691, 0, 0.019989, 0.0529785, 0.946777, 0, up_horizontally
-0.0410461, 0.0530396, 0.910156, 0, 0, 0, 0, 0, -0.0409851, 0.0529785, 0.908691, 0, -0.0409851, 0.0529785, 0.908691, 0, up_horizontally
-0.0410461, 0.0530396, 0.910156, 0, 0, 0, 0, 0, -0.0409851, 0.0529785, 0.908691, 0, -0.0409851, 0.0529785, 0.908691, 0, up_horizontally
-0.0410461, 0.0530396, 0.910156, 0, 0, 0, 0, 0, -0.0409851, 0.0529785, 0.908691, 0, -0.0409851, 0.0529785, 0.908691, 0, up_horizontally
-0.0581055, 0.200439, 0.929688, 0, 0, 0, 0, 0, -0.0579834, 0.199951, 0.927734, 0, -0.0579834, 0.199951, 0.927734, 0, up_horizontally
-0.0581055, 0.200439, 0.929688, 0, 0, 0, 0, 0, -0.0579834, 0.199951, 0.927734, 0, -0.0579834, 0.199951, 0.927734, 0, up_horizontally
-0.0581055, 0.200439, 0.929688, 0, 0, 0, 0, 0, -0.0579834, 0.199951, 0.927734, 0, -0.0579834, 0.199951, 0.927734, 0, up_horizontally
-0.046051, 0.179321, 0.846191, 0, 0.0149841, 0.026001, 0.103027, 0, -0.0579834, 0.17395, 0.824707, 0, -0.0429993, 0.199951, 0.927734, 0, up_horizontally
-0.0430298, 0.174072, 0.825684, 0, 0, 0, 0, 0, -0.0429993, 0.17395, 0.824707, 0, -0.0429993, 0.17395, 0.824707, 0, up_horizontally
-0.0430298, 0.174072, 0.825684, 0, 0, 0, 0, 0, -0.0429993, 0.17395, 0.824707, 0, -0.0429993, 0.17395, 0.824707, 0, up_horizontally
-0.0166321, 0.22937, 0.914063, 0, 0.0440063, 0.0919189, 0.145996, 0, -0.0429993, 0.17395, 0.824707, 0, 0.000999451, 0.265869, 0.970703, 0, up_horizontally
0.0010004, 0.266113, 0.972656, 0, 0, 0, 0, 0, 0.000999451, 0.265869, 0.970703, 0, 0.000999451, 0.265869, 0.970703, 0, up_horizontally
0.0010004, 0.266113, 0.972656, 0, 0, 0, 0, 0, 0.000999451, 0.265869, 0.970703, 0, 0.000999451, 0.265869, 0.970703, 0, up_horizontally
0.0122147, 0.300537, 0.988281, 0, 0.0279999, 0.0859375, 0.0390625, 0, 0.000999451, 0.265869, 0.970703, 0, 0.0289917, 0.351807, 1.00977, 0, up_horizontally
0.0290527, 0.352051, 1.01074, 0, 0, 0, 0, 0, 0.0289917, 0.351807, 1.00977, 0, 0.0289917, 0.351807, 1.00977, 0, up_horizontally
0.0290527, 0.352051, 1.01074, 0, 0, 0, 0, 0, 0.0289917, 0.351807, 1.00977, 0, 0.0289917, 0.351807, 1.00977, 0, up_horizontally
0.0326843, 0.39209, 1.03027, 0, 0.0180054, 0.198975, 0.0927734, 0, 0.0289917, 0.351807, 1.00977, 0, 0.0469971, 0.550781, 1.10254, 0, up_horizontally
0.0470886, 0.55127, 1.10352, 0, 0, 0, 0, 0, 0.0469971, 0.550781, 1.10254, 0, 0.0469971, 0.550781, 1.10254, 0, up_horizontally
0.0470886, 0.55127, 1.10352, 0, 0, 0, 0, 0, 0.0469971, 0.550781, 1.10254, 0, 0.0469971, 0.550781, 1.10254, 0, up_horizontally
0.0470886, 0.55127, 1.10352, 0, 0, 0, 0, 0, 0.0469971, 0.550781, 1.10254, 0, 0.0469971, 0.550781, 1.10254, 0, up_horizontally
0.128052, 0.699707, 1.12695, 0, 0, 0, 0, 0, 0.12793, 0.69873, 1.12598, 0, 0.12793, 0.69873, 1.12598, 0, up_horizontally
0.128052, 0.699707, 1.12695, 0, 0, 0, 0, 0, 0.12793, 0.69873, 1.12598, 0, 0.12793, 0.69873, 1.12598, 0, up_horizontally
0.128052, 0.699707, 1.12695, 0, 0, 0, 0, 0, 0.12793, 0.69873, 1.12598, 0, 0.12793, 0.69873, 1.12598, 0, up_horizontally
-0.0400391, 0.637207, 1.08887, 0, 0.209961, 0.078125, 0.0498047, 0, -0.0819702, 0.620605, 1.07617, 0, 0.12793, 0.69873, 1.12598, 0, up_horizontally
-0.0820923, 0.621582, 1.07813, 0, 0, 0, 0, 0, -0.0819702, 0.620605, 1.07617, 0, -0.0819702, 0.620605, 1.07617, 0, up_horizontally
-0.0820923, 0.621582, 1.07813, 0, 0, 0, 0, 0, -0.0819702, 0.620605, 1.07617, 0, -0.0819702, 0.620605, 1.07617, 0, up_horizontally
-0.098877, 0.539551, 0.977539, 0, 0.0280151, 0.136719, 0.166504, 0, -0.109985, 0.483887, 0.909668, 0, -0.0819702, 0.620605, 1.07617, 0, up_horizontally
-0.110046, 0.484863, 0.911133, 0, 0, 0, 0, 0, -0.109985, 0.483887, 0.909668, 0, -0.109985, 0.483887, 0.909668, 0, up_horizontally
-0.110046, 0.484863, 0.911133, 0, 0, 0, 0, 0, -0.109985, 0.483887, 0.909668, 0, -0.109985, 0.483887, 0.909668, 0, up_horizontally
-0.00845337, 0.493408, 0.88916, 0, 0.253906, 0.0209961, 0.0561523, 0, -0.109985, 0.483887, 0.853516, 0, 0.143921, 0.504883, 0.909668, 0, up_horizontally
0.144043, 0.505371, 0.855469, 0, 0, 0, 0, 0, 0.143921, 0.504883, 0.853516, 0, 0.143921, 0.504883, 0.853516, 0, up_horizontally
0.144043, 0.505371, 0.855469, 0, 0, 0, 0, 0, 0.143921, 0.504883, 0.853516, 0, 0.143921, 0.504883, 0.853516, 0, up_horizontally
0.0803223, 0.436768, 0.84082, 0, 0.318848, 0.343018, 0.0708008, 0, -0.174927, 0.161987, 0.782715, 0, 0.143921, 0.504883, 0.853516, 0, up_horizontally
-0.175049, 0.162231, 0.783203, 0, 0, 0, 0, 0, -0.174927, 0.161987, 0.782715, 0, -0.174927, 0.161987, 0.782715, 0, up_horizontally
-0.175049, 0.162231, 0.783203, 0, 0, 0, 0, 0, -0.174927, 0.161987, 0.782715, 0, -0.174927, 0.161987, 0.782715, 0, up_horizontally
-0.175049, 0.162231, 0.783203, 0, 0, 0, 0, 0, -0.174927, 0.161987, 0.782715, 0, -0.174927, 0.161987, 0.782715, 0, up_horizontally
-0.13208, 0.00600815, 0.949219, 0, 0, 0, 0, 0, -0.131958, 0.0059967, 0.947754, 0, -0.131958, 0.0059967, 0.947754, 0, up_horizontally
-0.13208, 0.00600815, 0.949219, 0, 0, 0, 0, 0, -0.131958, 0.0059967, 0.947754, 0, -0.131958, 0.0059967, 0.947754, 0, up_horizontally
-0.13208, 0.00600815, 0.949219, 0, 0, 0, 0, 0, -0.131958, 0.0059967, 0.947754, 0, -0.131958, 0.0059967, 0.947754, 0, up_horizontally
-0.101868, -0.154297, 0.932129, 0, 0.0379639, 0.199951, 0.0219727, 0, -0.131958, -0.19397, 0.925781, 0, -0.0939941, 0.0059967, 0.947754, 0, up_horizontally
-0.0941772, -0.194336, 0.927246, 0, 0, 0, 0, 0, -0.0939941, -0.19397, 0.925781, 0, -0.0939941, -0.19397, 0.925781, 0, up_horizontally
-0.0941772, -0.194336, 0.927246, 0, 0, 0, 0, 0, -0.0939941, -0.19397, 0.925781, 0, -0.0939941, -0.19397, 0.925781, 0, up_horizontally
-0.149902, -0.288574, 1.02246, 0, 0.0928955, 0.15686, 0.160156, 0, -0.18689, -0.35083, 0.925781, 0, -0.0939941, -0.19397, 1.08594, 0, up_horizontally
-0.187012, -0.351563, 1.08691, 0, 0, 0, 0, 0, -0.18689, -0.35083, 1.08594, 0, -0.18689, -0.35083, 1.08594, 0, up_horizontally
-0.187012, -0.351563, 1.08691, 0, 0, 0, 0, 0, -0.18689, -0.35083, 1.08594, 0, -0.18689, -0.35083, 1.08594, 0, up_horizontally
-0.241699, -0.35376, 1.22168, 0, 0.136108, 0.00610352, 0.334961, 0, -0.322998, -0.356934, 1.08594, 0, -0.18689, -0.35083, 1.4209, 0, up_horizontally
-0.323242, -0.357666, 1.42285, 0, 0, 0, 0, 0, -0.322998, -0.356934, 1.4209, 0, -0.322998, -0.356934, 1.4209, 0, up_horizontally
-0.323242, -0.357666, 1.42285, 0, 0, 0, 0, 0, -0.322998, -0.356934, 1.4209, 0, -0.322998, -0.356934, 1.4209, 0, up_horizontally
-0.3125, -0.408691, 1.40723, 0, 0.0551758, 0.253906, 0.0751953, 0, -0.322998, -0.61084, 1.3457, 0, -0.267822, -0.356934, 1.4209, 0, up_horizontally
-0.268066, -0.611328, 1.34766, 0, 0, 0, 0, 0, -0.267822, -0.61084, 1.3457, 0, -0.267822, -0.61084, 1.3457, 0, up_horizontally
-0.268066, -0.611328, 1.34766, 0, 0, 0, 0, 0, -0.267822, -0.61084, 1.3457, 0, -0.267822, -0.61084, 1.3457, 0, up_horizontally
-0.268066, -0.611328, 1.34766, 0, 0, 0, 0, 0, -0.267822, -0.61084, 1.3457, 0, -0.267822, -0.61084, 1.3457, 0, up_horizontally
-0.327393, -0.692383, 1.36719, 0, 0, 0, 0, 0, -0.326904, -0.691895, 1.36426, 0, -0.326904, -0.691895, 1.36426, 0, up_horizontally
-0.327393, -0.692383, 1.36719, 0, 0, 0, 0, 0, -0.326904, -0.691895, 1.36426, 0, -0.326904, -0.691895, 1.36426, 0, up_horizontally
-0.327393, -0.692383, 1.36719, 0, 0, 0, 0, 0, -0.326904, -0.691895, 1.36426, 0, -0.326904, -0.691895, 1.36426, 0, up_horizontally
-0.244019, -0.491211, 1.17383, 0, 0.104004, 0.251953, 0.241211, 0, -0.326904, -0.691895, 1.12305, 0, -0.2229, -0.439941, 1.36426, 0, up_horizontally
-0.223022, -0.440186, 1.125, 0, 0, 0, 0, 0, -0.2229, -0.439941, 1.12305, 0, -0.2229, -0.439941, 1.12305, 0, up_horizontally
-0.223022, -0.440186, 1.125, 0, 0, 0, 0, 0, -0.2229, -0.439941, 1.12305, 0, -0.2229, -0.439941, 1.12305, 0, up_horizontally
-0.16272, -0.28418, 1.00293, 0, 0.100952, 0.26001, 0.201172, 0, -0.2229, -0.439941, 0.921875, 0, -0.121948, -0.179932, 1.12305, 0, up_horizontally
-0.122192, -0.180176, 0.922852, 0, 0, 0, 0, 0, -0.121948, -0.179932, 0.921875, 0, -0.121948, -0.179932, 0.921875, 0, up_horizontally
-0.122192, -0.180176, 0.922852, 0, 0, 0, 0, 0, -0.121948, -0.179932, 0.921875, 0, -0.121948, -0.179932, 0.921875, 0, up_horizontally
-0.0932617, -0.0977173, 0.877441, 0, 0.0719604, 0.205933, 0.115234, 0, -0.121948, -0.179932, 0.806641, 0, -0.0499878, 0.0259857, 0.921875, 0, up_horizontally
-0.0501099, 0.0260315, 0.808594, 0, 0, 0, 0, 0, -0.0499878, 0.0259857, 0.806641, 0, -0.0499878, 0.0259857, 0.806641, 0, up_horizontally
-0.0501099, 0.0260315, 0.808594, 0, 0, 0, 0, 0, -0.0499878, 0.0259857, 0.806641, 0, -0.0499878, 0.0259857, 0.806641, 0, up_horizontally
-0.0479126, 0.049469, 0.799805, 0, 0.0110168, 0.116943, 0.0419922, 0, -0.0499878, 0.0259857, 0.764648, 0, -0.0389709, 0.142944, 0.806641, 0, up_horizontally
-0.0390625, 0.143066, 0.766602, 0, 0, 0, 0, 0, -0.0389709, 0.142944, 0.764648, 0, -0.0389709, 0.142944, 0.764648, 0, up_horizontally
-0.0390625, 0.143066, 0.766602, 0, 0, 0, 0, 0, -0.0389709, 0.142944, 0.764648, 0, -0.0389709, 0.142944, 0.764648, 0, up_horizontally
-0.0390625, 0.143066, 0.766602, 0, 0, 0, 0, 0, -0.0389709, 0.142944, 0.764648, 0, -0.0389709, 0.142944, 0.764648, 0, up_horizontally
-0.0800781, 0.213135, 0.801758, 0, 0, 0, 0, 0, -0.0799561, 0.212891, 0.799805, 0, -0.0799561, 0.212891, 0.799805, 0, up_horizontally
-0.0800781, 0.213135, 0.801758, 0, 0, 0, 0, 0, -0.0799561, 0.212891, 0.799805, 0, -0.0799561, 0.212891, 0.799805, 0, up_horizontally
-0.0800781, 0.213135, 0.801758, 0, 0, 0, 0, 0, -0.0799561, 0.212891, 0.799805, 0, -0.0799561, 0.212891, 0.799805, 0, up_horizontally
-0.117676, 0.314697, 0.911133, 0, 0.0469971, 0.126953, 0.136719, 0, -0.126953, 0.212891, 0.799805, 0, -0.0799561, 0.339844, 0.936523, 0, up_horizontally
-0.127075, 0.340088, 0.938477, 0, 0, 0, 0, 0, -0.126953, 0.339844, 0.936523, 0, -0.126953, 0.339844, 0.936523, 0, up_horizontally
-0.127075, 0.340088, 0.938477, 0, 0, 0, 0, 0, -0.126953, 0.339844, 0.936523, 0, -0.126953, 0.339844, 0.936523, 0, up_horizontally
-0.0256042, 0.482178, 0.966797, 0, 0.168945, 0.23584, 0.0463867, 0, -0.126953, 0.339844, 0.936523, 0, 0.0419922, 0.575684, 0.98291, 0, up_horizontally
0.0420227, 0.576172, 0.984375, 0, 0, 0, 0, 0, 0.0419922, 0.575684, 0.98291, 0, 0.0419922, 0.575684, 0.98291, 0, up_horizontally
0.0420227, 0.576172, 0.984375, 0, 0, 0, 0, 0, 0.0419922, 0.575684, 0.98291, 0, 0.0419922, 0.575684, 0.98291, 0, up_horizontally
0.0548401, 0.641602, 1.01074, 0, 0.0319824, 0.162109, 0.0668945, 0, 0.0419922, 0.575684, 0.98291, 0, 0.0739746, 0.737793, 1.0498, 0, up_horizontally
0.0741577, 0.73877, 1.05078, 0, 0, 0, 0, 0, 0.0739746, 0.737793, 1.0498, 0, 0.0739746, 0.737793, 1.0498, 0, up_horizontally
0.0741577, 0.73877, 1.05078, 0, 0, 0, 0, 0, 0.0739746, 0.737793, 1.0498, 0, 0.0739746, 0.737793, 1.0498, 0, up_horizontally
0.0971069, 0.768555, 1.05859, 0, 0.11499, 0.147949, 0.0351563, 0, 0.0739746, 0.737793, 1.0498, 0, 0.188965, 0.885742, 1.08496, 0, up_horizontally
0.189331, 0.887695, 1.08691, 0, 0, 0, 0, 0, 0.188965, 0.885742, 1.08496, 0, 0.188965, 0.885742, 1.08496, 0, up_horizontally
0.189331, 0.887695, 1.08691, 0, 0, 0, 0, 0, 0.188965, 0.885742, 1.08496, 0, 0.188965, 0.885742, 1.08496, 0, up_horizontally
0.189331, 0.887695, 1.08691, 0, 0, 0, 0, 0, 0.188965, 0.885742, 1.08496, 0, 0.188965, 0.885742, 1.08496, 0, up_horizontally
0.0230103, 0.699219, 1.00195, 0, 0, 0, 0, 0, 0.022995, 0.697754, 1.00098, 0, 0.022995, 0.697754, 1.00098, 0, up_horizontally
0.0230103, 0.699219, 1.00195, 0, 0, 0, 0, 0, 0.022995, 0.697754, 1.00098, 0, 0.022995, 0.697754, 1.00098, 0, up_horizontally
0.0230103, 0.699219, 1.00195, 0, 0, 0, 0, 0, 0.022995, 0.697754, 1.00098, 0, 0.022995, 0.697754, 1.00098, 0, up_horizontally
0.0302277, 0.65625, 0.916504, 0, 0.00898743, 0.0532227, 0.107422, 0, 0.022995, 0.644531, 0.893555, 0, 0.0319824, 0.697754, 1.00098, 0, up_horizontally
0.0320129, 0.64502, 0.895508, 0, 0, 0, 0, 0, 0.0319824, 0.644531, 0.893555, 0, 0.0319824, 0.644531, 0.893555, 0, up_horizontally
0.0320129, 0.64502, 0.895508, 0, 0, 0, 0, 0, 0.0319824, 0.644531, 0.893555, 0, 0.0319824, 0.644531, 0.893555, 0, up_horizontally
0.0254211, 0.537109, 0.825195, 0, 0.0109863, 0.179688, 0.115723, 0, 0.0209961, 0.464844, 0.777832, 0, 0.0319824, 0.644531, 0.893555, 0, up_horizontally
0.0210114, 0.465332, 0.77832, 0, 0, 0, 0, 0, 0.0209961, 0.464844, 0.777832, 0, 0.0209961, 0.464844, 0.777832, 0, up_horizontally
0.0210114, 0.465332, 0.77832, 0, 0, 0, 0, 0, 0.0209961, 0.464844, 0.777832, 0, 0.0209961, 0.464844, 0.777832, 0, up_horizontally
-0.00540161, 0.390137, 0.780273, 0, 0.065979, 0.187012, 0.00292969, 0, -0.0449829, 0.277832, 0.777832, 0, 0.0209961, 0.464844, 0.780762, 0, up_horizontally
-0.0450439, 0.27832, 0.782227, 0, 0, 0, 0, 0, -0.0449829, 0.277832, 0.780762, 0, -0.0449829, 0.277832, 0.780762, 0, up_horizontally
-0.0450439, 0.27832, 0.782227, 0, 0, 0, 0, 0, -0.0449829, 0.277832, 0.780762, 0, -0.0449829, 0.277832, 0.780762, 0, up_horizontally
-0.0820923, 0.244141, 0.813965, 0, 0.185059, 0.170898, 0.161133, 0, -0.22998, 0.106995, 0.780762, 0, -0.0449829, 0.277832, 0.941895, 0, up_horizontally
-0.230469, 0.107117, 0.942871, 0, 0, 0, 0, 0, -0.22998, 0.106995, 0.941895, 0, -0.22998, 0.106995, 0.941895, 0, up_horizontally
-0.230469, 0.107117, 0.942871, 0, 0, 0, 0, 0, -0.22998, 0.106995, 0.941895, 0, -0.22998, 0.106995, 0.941895, 0, up_horizontally
-0.230469, 0.107117, 0.942871, 0, 0, 0, 0, 0, -0.22998, 0.106995, 0.941895, 0, -0.22998, 0.106995, 0.941895, 0, up_horizontally
-0.214233, 0.0420227, 1.07227, 0, 0, 0, 0, 0, -0.213989, 0.0419922, 1.07129, 0, -0.213989, 0.0419922, 1.07129, 0, up_horizontally
-0.214233, 0.0420227, 1.07227, 0, 0, 0, 0, 0, -0.213989, 0.0419922, 1.07129, 0, -0.213989, 0.0419922, 1.07129, 0, up_horizontally
-0.214233, 0.0420227, 1.07227, 0, 0, 0, 0, 0, -0.213989, 0.0419922, 1.07129, 0, -0.213989, 0.0419922, 1.07129, 0, up_horizontally
-0.114075, -0.00360489, 1.02832, 0, 0.125, 0.0570068, 0.0566406, 0, -0.213989, -0.0149994, 1.01465, 0, -0.0889893, 0.0419922, 1.07129, 0, up_horizontally
-0.0891113, -0.0150299, 1.0166, 0, 0, 0, 0, 0, -0.0889893, -0.0149994, 1.01465, 0, -0.0889893, -0.0149994, 1.01465, 0, up_horizontally
-0.0891113, -0.0150299, 1.0166, 0, 0, 0, 0, 0, -0.0889893, -0.0149994, 1.01465, 0, -0.0889893, -0.0149994, 1.01465, 0, up_horizontally
-0.173096, -0.255859, 1.04004, 0, 0.139893, 0.400879, 0.0380859, 0, -0.228882, -0.415771, 1.01465, 0, -0.0889893, -0.0149994, 1.05273, 0, up_horizontally
-0.229126, -0.416504, 1.05469, 0, 0, 0, 0, 0, -0.228882, -0.415771, 1.05273, 0, -0.228882, -0.415771, 1.05273, 0, up_horizontally
-0.229126, -0.416504, 1.05469, 0, 0, 0, 0, 0, -0.228882, -0.415771, 1.05273, 0, -0.228882, -0.415771, 1.05273, 0, up_horizontally
-0.317383, -0.58252, 1.1709, 0, 0.220093, 0.414795, 0.291016, 0, -0.448975, -0.830566, 1.05273, 0, -0.228882, -0.415771, 1.34375, 0, up_horizontally
-0.449707, -0.832031, 1.34473, 0, 0, 0, 0, 0, -0.448975, -0.830566, 1.34375, 0, -0.448975, -0.830566, 1.34375, 0, up_horizontally
-0.449707, -0.832031, 1.34473, 0, 0, 0, 0, 0, -0.448975, -0.830566, 1.34375, 0, -0.448975, -0.830566, 1.34375, 0, up_horizontally
-0.438232, -0.859375, 1.35156, 0, 0.0571289, 0.13916, 0.0322266, 0, -0.448975, -0.969727, 1.34375, 0, -0.391846, -0.830566, 1.37598, 0, up_horizontally
-0.392578, -0.970703, 1.37695, 0, 0, 0, 0, 0, -0.391846, -0.969727, 1.37598, 0, -0.391846, -0.969727, 1.37598, 0, up_horizontally
-0.392578, -0.970703, 1.37695, 0, 0, 0, 0, 0, -0.391846, -0.969727, 1.37598, 0, -0.391846, -0.969727, 1.37598, 0, up_horizontally
-0.392578, -0.970703, 1.37695, 0, 0, 0, 0, 0, -0.391846, -0.969727, 1.37598, 0, -0.391846, -0.969727, 1.37598, 0, up_horizontally
-0.286133, -0.813477, 1.08887, 0, 0, 0, 0, 0, -0.285889, -0.811523, 1.08789, 0, -0.285889, -0.811523, 1.08789, 0, up_horizontally
-0.286133, -0.813477, 1.08887, 0, 0, 0, 0, 0, -0.285889, -0.811523, 1.08789, 0, -0.285889, -0.811523, 1.08789, 0, up_horizontally
-0.286133, -0.813477, 1.08887, 0, 0, 0, 0, 0, -0.285889, -0.811523, 1.08789, 0, -0.285889, -0.811523, 1.08789, 0, up_horizontally
-0.430908, -0.678711, 0.994141, 0, 0.179932, 0.167969, 0.119141, 0, -0.46582, -0.811523, 0.96875, 0, -0.285889, -0.643555, 1.08789, 0, up_horizontally
-0.466797, -0.644531, 0.969727, 0, 0, 0, 0, 0, -0.46582, -0.643555, 0.96875, 0, -0.46582, -0.643555, 0.96875, 0, up_horizontally
-0.466797, -0.644531, 0.969727, 0, 0, 0, 0, 0, -0.46582, -0.643555, 0.96875, 0, -0.46582, -0.643555, 0.96875, 0, up_horizontally
-0.388184, -0.399658, 0.895508, 0, 0.129883, 0.407715, 0.124023, 0, -0.46582, -0.643555, 0.844727, 0, -0.335938, -0.235962, 0.96875, 0, up_horizontally
-0.336182, -0.236328, 0.845215, 0, 0, 0, 0, 0, -0.335938, -0.235962, 0.844727, 0, -0.335938, -0.235962, 0.844727, 0, up_horizontally
-0.336182, -0.236328, 0.845215, 0, 0, 0, 0, 0, -0.335938, -0.235962, 0.844727, 0, -0.335938, -0.235962, 0.844727, 0, up_horizontally
-0.312744, -0.0584412, 0.799805, 0, 0.0581055, 0.443848, 0.114746, 0, -0.335938, -0.235962, 0.72998, 0, -0.277832, 0.207886, 0.844727, 0, up_horizontally
-0.27832, 0.208252, 0.730957, 0, 0, 0, 0, 0, -0.277832, 0.207886, 0.72998, 0, -0.277832, 0.207886, 0.72998, 0, up_horizontally
-0.27832, 0.208252, 0.730957, 0, 0, 0, 0, 0, -0.277832, 0.207886, 0.72998, 0, -0.277832, 0.207886, 0.72998, 0, up_horizontally
-0.255615, 0.256104, 0.73291, 0, 0.113892, 0.238892, 0.00878906, 0, -0.277832, 0.207886, 0.72998, 0, -0.16394, 0.446777, 0.73877, 0, up_horizontally
-0.164185, 0.447754, 0.739258, 0, 0, 0, 0, 0, -0.16394, 0.446777, 0.73877, 0, -0.16394, 0.446777, 0.73877, 0, up_horizontally
-0.164185, 0.447754, 0.739258, 0, 0, 0, 0, 0, -0.16394, 0.446777, 0.73877, 0, -0.16394, 0.446777, 0.73877, 0, up_horizontally
-0.164185, 0.447754, 0.739258, 0, 0, 0, 0, 0, -0.16394, 0.446777, 0.73877, 0, -0.16394, 0.446777, 0.73877, 0, up_horizontally
-0.0620728, 0.617676, 0.930664, 0, 0, 0, 0, 0, -0.0619812, 0.616699, 0.929688, 0, -0.0619812, 0.616699, 0.929688, 0, up_horizontally
-0.0620728, 0.617676, 0.930664, 0, 0, 0, 0, 0, -0.0619812, 0.616699, 0.929688, 0, -0.0619812, 0.616699, 0.929688, 0, up_horizontally
-0.0620728, 0.617676, 0.930664, 0, 0, 0, 0, 0, -0.0619812, 0.616699, 0.929688, 0, -0.0619812, 0.616699, 0.929688, 0, up_horizontally
0.0492249, 0.734375, 1.01172, 0, 0.139038, 0.145996, 0.0996094, 0, -0.0619812, 0.616699, 0.929688, 0, 0.0769653, 0.762695, 1.0293, 0, up_horizontally
0.0771484, 0.763672, 1.03125, 0, 0, 0, 0, 0, 0.0769653, 0.762695, 1.0293, 0, 0.0769653, 0.762695, 1.0293, 0, up_horizontally
0.0771484, 0.763672, 1.03125, 0, 0, 0, 0, 0, 0.0769653, 0.762695, 1.0293, 0, 0.0769653, 0.762695, 1.0293, 0, up_horizontally
0.164185, 0.852539, 1.00195, 0, 0.14502, 0.145996, 0.0483398, 0, 0.0769653, 0.762695, 0.980957, 0, 0.221924, 0.908691, 1.0293, 0, up_horizontally
0.222046, 0.910156, 0.982422, 0, 0, 0, 0, 0, 0.221924, 0.908691, 0.980957, 0, 0.221924, 0.908691, 0.980957, 0, up_horizontally
